client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304879.mp3	Ik denk dat dit navolging verdient.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304880.mp3	U hebt een andere beslissing genomen en daarvan nemen wij met spijt nota.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304881.mp3	Geachte afgevaardigden, het volstaat echter niet te verklaren dat de routekaart van kracht blijft.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304916.mp3	De economie zit in de lift.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304917.mp3	Ik leg mij toe op drie kwesties die sterk met onze verantwoordelijkheid verbonden zijn.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304918.mp3	Een doorbraak in de onderhandelingen over het landbouwdossier is van het grootste belang.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304919.mp3	Helaas kunnen we niet meer tijd aan dit agendapunt besteden.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304920.mp3	Wat denkt zij van prikkels voor eigenaars op alle niveaus?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304926.mp3	Voor dergelijke verlagingen van bijdragen bestaan geen steekhoudende argumenten.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304928.mp3	Zij was dus gevrijwaard van de doodstraf, maar werd vervolgens opgehangen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304929.mp3	De aard van het partnerschap tussen al die landen is absoluut uniek.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304930.mp3	Wat zijn de gevolgen van deze maatregelen?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304932.mp3	Iedereen heeft recht op een vaderland!	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304938.mp3	We weten allemaal dat dit niet gebeurd is.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304939.mp3	Bij gebrek daaraan worden de prijzen onvoorspelbaar.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304940.mp3	In lijn zijn met.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304941.mp3	De vruchtbaarheid van die samenwerking heeft zich op andere terreinen al bewezen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304942.mp3	Aan mijn tweede punt hoef ik aanmerkelijk minder woorden vuil te maken.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304952.mp3	Het eindresultaat is altijd hetzelfde: er wordt niets gedaan.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304953.mp3	Het is naar de maan.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304954.mp3	De resolutie noemt dat lidmaatschap ook als einddoel.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304955.mp3	Politieke agenda's en ideologieën mogen daarbij absoluut geen leidraad zijn.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304956.mp3	Nog even, en het moet op groen springen.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304957.mp3	Dit vredesproces is door de opeenvolgende voorzitterschappen altijd gesteund.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304958.mp3	Het zou logischer zijn de beste leerling van de klas ten voorbeeld te stellen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304959.mp3	Dus wat voor vertrouwen kunnen we hebben in dit soort activiteiten?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304960.mp3	Betreurenswaardig genoeg ontbreekt in genoemde landen daarvoor een maatschappelijke consensus.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304961.mp3	Samenvattend: dat is momenteel een belangrijk probleem.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304967.mp3	Ik zou de rapporteur willen feliciteren.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304968.mp3	Deze communistische klassen spelen nog altijd een rol in de politiek.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304969.mp3	Ik stel zeer veel belang in wat u zegt.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304970.mp3	Je kunt het er mee eens zijn of niet, zo staat dat daar.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304971.mp3	Het dossier inzake die evaluatie is daarom cruciaal.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304973.mp3	Dat zijn geen adequate maatregelen om de schade door de mondialisering te herstellen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304974.mp3	Nog steeds wordt een groot deel van de wereldbevolking onderdrukt en beroofd van grondrechten.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304976.mp3	Wij moeten hier allen voorzichtig te werk gaan.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304977.mp3	Welke steun denkt zij te verlenen aan het goede verloop van deze verkiezingen?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304978.mp3	U heeft ons goed nieuws meegedeeld.	0	0	fourties	male		nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35306805.mp3	Het volstaat niet ontwikkelingssamenwerking te organiseren.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35306806.mp3	We kunnen immers altijd van anderen leren.	1	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35306807.mp3	Turkije krijgt niet het juiste signaal over wat er zou moeten gebeuren.	1	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35306808.mp3	Maar die hoop wordt nergens door gestaafd.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35306809.mp3	Laten wij hopen dat uw pogingen vruchten zullen afwerpen.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35310468.mp3	Wij moeten ons laten leiden door twee beginselen.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35310469.mp3	In de open lucht zijn.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35310470.mp3	Ik heb daarom tegen gestemd.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35310471.mp3	We eindigen altijd met systemen die het establishment steunen.	0	0				nl	
74d1382afd20fee31effdee53eca7348bae8af1845aa8fba14a8abecce21b6c360db1aac9b6e0dc60ea8dfe1d5884fcafe8ce3afb32c92e59f64909b02440d9a	common_voice_nl_35310472.mp3	Wij willen het werkgelegenheidsbeleid bevorderen.	0	0				nl	
d249115b99c54cc3439d6e1ed3d0cd596747206735e510cfbf0518b99a4a4071242629a9437cd1b3c13c9b9d71629a9e994cb5f93496f3977ce7b13f5c94f1c7	common_voice_nl_35339305.mp3	Daartoe heeft het zijn interne markt beschermd en zijn consumenten gesteund.	0	0			Nederlands Nederlands	nl	
d249115b99c54cc3439d6e1ed3d0cd596747206735e510cfbf0518b99a4a4071242629a9437cd1b3c13c9b9d71629a9e994cb5f93496f3977ce7b13f5c94f1c7	common_voice_nl_35339306.mp3	Wilt u dit soort uitwassen echt mogelijk maken?	0	0			Nederlands Nederlands	nl	
d249115b99c54cc3439d6e1ed3d0cd596747206735e510cfbf0518b99a4a4071242629a9437cd1b3c13c9b9d71629a9e994cb5f93496f3977ce7b13f5c94f1c7	common_voice_nl_35339307.mp3	Ik hoop dat de regeringen deze waarschuwing ter harte nemen.	0	0			Nederlands Nederlands	nl	
d249115b99c54cc3439d6e1ed3d0cd596747206735e510cfbf0518b99a4a4071242629a9437cd1b3c13c9b9d71629a9e994cb5f93496f3977ce7b13f5c94f1c7	common_voice_nl_35339309.mp3	Ik kan u alleen maar dankbaar zijn voor de steun voor onze houding.	0	0			Nederlands Nederlands	nl	
ccb2290c0c5a89456bb9ec121f8b8bc44f2c30a6f763c085ceed7b8447ad21508b21f557e3108b7b519795cee28288e995f884520439b36a52e2add116a0e1bd	common_voice_nl_35443870.mp3	Ze maakt deel uit van een pakket maatregelen ter bevordering van de voedselveiligheid.	0	0				nl	
ccb2290c0c5a89456bb9ec121f8b8bc44f2c30a6f763c085ceed7b8447ad21508b21f557e3108b7b519795cee28288e995f884520439b36a52e2add116a0e1bd	common_voice_nl_35443871.mp3	Hoe zijn we bij de ontwikkeling van dit pakket te werk gegaan?	0	0				nl	
ccb2290c0c5a89456bb9ec121f8b8bc44f2c30a6f763c085ceed7b8447ad21508b21f557e3108b7b519795cee28288e995f884520439b36a52e2add116a0e1bd	common_voice_nl_35443872.mp3	Waarom wordt dit nieuwe orgaan in het leven geroepen?	0	0				nl	
ccb2290c0c5a89456bb9ec121f8b8bc44f2c30a6f763c085ceed7b8447ad21508b21f557e3108b7b519795cee28288e995f884520439b36a52e2add116a0e1bd	common_voice_nl_35443873.mp3	De verkeerde richting op sturen.	0	0				nl	
ccb2290c0c5a89456bb9ec121f8b8bc44f2c30a6f763c085ceed7b8447ad21508b21f557e3108b7b519795cee28288e995f884520439b36a52e2add116a0e1bd	common_voice_nl_35443874.mp3	De dynamiek van deze maatschappij is in één woord duizelingwekkend.	0	0				nl	
d26b8c28b9365c7faa7749d0a94537388e91fd1d30cb3bc1e96185df7dfe4aecb5e8084567d4e4d83c92f4c2cbc3c82aae8248b5370f4f695f6689e8851bf18a	common_voice_nl_35549317.mp3	Er bestaat geen concept op grond waarvan ieder land terugkrijgt wat het betaalt.	0	0				nl	
d26b8c28b9365c7faa7749d0a94537388e91fd1d30cb3bc1e96185df7dfe4aecb5e8084567d4e4d83c92f4c2cbc3c82aae8248b5370f4f695f6689e8851bf18a	common_voice_nl_35549318.mp3	Deze fouten zijn eenvoudigweg niet acceptabel.	0	0				nl	
d26b8c28b9365c7faa7749d0a94537388e91fd1d30cb3bc1e96185df7dfe4aecb5e8084567d4e4d83c92f4c2cbc3c82aae8248b5370f4f695f6689e8851bf18a	common_voice_nl_35549319.mp3	Ook met betrekking tot de gevoelige kwestie van onderwijs is de ontwikkeling hoopgevend.	1	0				nl	
d26b8c28b9365c7faa7749d0a94537388e91fd1d30cb3bc1e96185df7dfe4aecb5e8084567d4e4d83c92f4c2cbc3c82aae8248b5370f4f695f6689e8851bf18a	common_voice_nl_35549320.mp3	Het is belangrijk dat zowel plaatselijk als regionaal permanent aan dit vraagstuk wordt gewerkt.	1	0				nl	
d26b8c28b9365c7faa7749d0a94537388e91fd1d30cb3bc1e96185df7dfe4aecb5e8084567d4e4d83c92f4c2cbc3c82aae8248b5370f4f695f6689e8851bf18a	common_voice_nl_35549321.mp3	Misschien is er nu verandering op til.	0	0				nl	
af33fde30b5313465684a72c942fa63c6ba333bbc4268d2a3328c4cbc6fee5d7a7dfdea9f742732bc92314bbe04a43e0a3f58c1c0721f7f9cef8a9639b79d633	common_voice_nl_35557238.mp3	Dit is waar uitsluiting van bepaalde leden van de maatschappij uiteindelijk op neerkomt.	1	0				nl	
af33fde30b5313465684a72c942fa63c6ba333bbc4268d2a3328c4cbc6fee5d7a7dfdea9f742732bc92314bbe04a43e0a3f58c1c0721f7f9cef8a9639b79d633	common_voice_nl_35557239.mp3	Het idee is goed, maar het moet worden bijgeschaafd.	0	0				nl	
af33fde30b5313465684a72c942fa63c6ba333bbc4268d2a3328c4cbc6fee5d7a7dfdea9f742732bc92314bbe04a43e0a3f58c1c0721f7f9cef8a9639b79d633	common_voice_nl_35557241.mp3	In dit verslag wordt de nadruk gelegd op de bestrijding van aids.	0	0				nl	
af33fde30b5313465684a72c942fa63c6ba333bbc4268d2a3328c4cbc6fee5d7a7dfdea9f742732bc92314bbe04a43e0a3f58c1c0721f7f9cef8a9639b79d633	common_voice_nl_35557242.mp3	Voorzitter, het is met deze richtlijn als het dansen op een zijden koord.	1	0				nl	
af33fde30b5313465684a72c942fa63c6ba333bbc4268d2a3328c4cbc6fee5d7a7dfdea9f742732bc92314bbe04a43e0a3f58c1c0721f7f9cef8a9639b79d633	common_voice_nl_35557243.mp3	Ik wil echter geen ideologisch debat.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620626.mp3	Onze strategie blijft dezelfde.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620627.mp3	We moeten met name onze politieke dialoog scherper in beeld brengen.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620628.mp3	Ah, deze regio heeft bergen, dat is dus een bergregio.	0	1				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620629.mp3	Dit is voor ons het ernstigste en meest omstreden punt.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620630.mp3	We hebben bovendien strategieën nodig op het gebied van het industriebeleid.	0	1				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620651.mp3	Dat is de situatie waar we ons op dit moment in bevinden.	1	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620653.mp3	Dat zou ik wel eens willen weten.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620655.mp3	Ze zijn vluchtelingen in hun eigen land, ze worden gezien maar niet gehoord.	1	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620657.mp3	Dit debat van vandaag is erg belangrijk.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620659.mp3	De verschillende scholen op dit terrein worden door ons niet afzonderlijk behandeld.	1	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620689.mp3	Ik geef u slechts mijn politieke beoordeling, die niet bepaald baanbrekend of scherpzinnig is.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620691.mp3	Dit roept de vraag op hoe we deze strategie ten uitvoer kunnen leggen.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620692.mp3	Wij maken gewoon zeer pertinente opmerkingen en nemen ons werk serieus.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620693.mp3	Uit de lucht komen vallen.	0	1				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35620694.mp3	Toch blijft onze rol cruciaal.	1	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35745126.mp3	Liberalisering zou zelfs liberalisering kunnen aanwakkeren.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35745127.mp3	Spelen we stommetje of gaan wij antwoorden met het juiste beleid?	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35745128.mp3	En de commissaris weet gezien zijn afkomst heel goed waarover ik het hier heb.	1	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35745129.mp3	Voorzitter, ik had slechts één vraag gesteld.	1	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35745130.mp3	Deze hervorming zal ook ten koste gaan van de sociale, economische en regionale cohesie.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817245.mp3	Ze moeten ook enigszins weten waar ze aan toe zijn.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817247.mp3	Bijna onafgebroken over een onderwerp of gebeurtenis praten.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817249.mp3	Volgens ons is een lange opsluiting zonder proces niet verenigbaar met het internationaal recht.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817251.mp3	De afgevaardigden hebben gestemd en de uitslag van de stemming was volkomen duidelijk.	0	1				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817254.mp3	Volgens mij is dit een cruciaal punt.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817276.mp3	De efficiëntie en de doelmatigheid van de wederopbouw mogen echter niet worden aangetast.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817278.mp3	Dus ook wat dat betreft, heeft deze richtlijn groen licht gekregen.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817280.mp3	We zijn vergeten waar het voor de consument om draait.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817282.mp3	Ik zal die hier niet herhalen, maar ze zijn allemaal van belang.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817284.mp3	Dit is echter niet geloofwaardig.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817309.mp3	Ik ben het zelfs met meerdere punten van het voorstel niet eens.	0	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817311.mp3	Bestraling is slechts één mogelijke methode voor het bewaren van voedsel.	1	0				nl	
9c6ea961ed08ca9d7864a7ed5b0e9c9384dcfc76eb108567f8fe71b98e3f1454590f51bad4fdaeec692edc671f42ce4aa4baaa69833b68501705bbfc4c945a84	common_voice_nl_35817312.mp3	Ik denk dat ik uw vragen hiermee min of meer heb beantwoord.	0	0				nl	
